trace254,63°46'19.54473"N,20°03'48.97579"E,64.208,trace3
trace255,63°46'19.55758"N,20°03'48.99317"E,64.231,trace3
trace256,63°46'19.57003"N,20°03'49.01210"E,64.247,trace3
trace257,63°46'19.58043"N,20°03'49.03063"E,64.202,trace3
trace258,63°46'19.59048"N,20°03'49.04689"E,64.246,trace3
trace259,63°46'19.59933"N,20°03'49.06432"E,64.230,trace3
trace260,63°46'19.60793"N,20°03'49.08615"E,64.233,trace3
trace261,63°46'19.61691"N,20°03'49.11124"E,64.260,trace3
trace262,63°46'19.62668"N,20°03'49.13308"E,64.248,trace3
trace263,63°46'19.63255"N,20°03'49.16768"E,64.247,trace3
trace264,63°46'19.63676"N,20°03'49.19126"E,64.250,trace3
trace265,63°46'19.63277"N,20°03'49.23875"E,64.230,trace3
trace266,63°46'19.63624"N,20°03'49.24497"E,64.249,trace3
trace267,63°46'19.64120"N,20°03'49.26072"E,64.249,trace3
trace268,63°46'19.64966"N,20°03'49.27752"E,64.219,trace3
trace269,63°46'19.65891"N,20°03'49.28979"E,64.233,trace3
trace270,63°46'19.67029"N,20°03'49.29209"E,64.236,trace3
trace271,63°46'19.67027"N,20°03'49.33062"E,64.219,trace3
trace272,63°46'19.67084"N,20°03'49.33857"E,64.234,trace3
trace273,63°46'19.67487"N,20°03'49.32927"E,64.240,trace3
trace274,63°46'19.68526"N,20°03'49.29132"E,64.223,trace3
trace275,63°46'19.69094"N,20°03'49.27521"E,64.225,trace3
trace276,63°46'19.69255"N,20°03'49.27830"E,64.250,trace3
trace277,63°46'19.69146"N,20°03'49.29705"E,64.241,trace3
trace278,63°46'19.69103"N,20°03'49.31975"E,64.232,trace3
trace279,63°46'19.69013"N,20°03'49.35701"E,64.248,trace3
trace280,63°46'19.68969"N,20°03'49.38767"E,64.227,trace3
trace281,63°46'19.68965"N,20°03'49.42523"E,64.239,trace3
trace282,63°46'19.69072"N,20°03'49.47127"E,64.223,trace3
trace283,63°46'19.69052"N,20°03'49.51537"E,64.225,trace3
trace284,63°46'19.68989"N,20°03'49.56368"E,64.226,trace3
trace285,63°46'19.69073"N,20°03'49.59407"E,64.236,trace3
trace286,63°46'19.68977"N,20°03'49.64009"E,64.242,trace3
trace287,63°46'19.68795"N,20°03'49.70042"E,64.236,trace3
trace288,63°46'19.68710"N,20°03'49.76212"E,64.182,trace3
trace289,63°46'19.68762"N,20°03'49.79143"E,64.205,trace3
trace290,63°46'19.68957"N,20°03'49.83998"E,64.211,trace3
trace291,63°46'19.69154"N,20°03'49.86771"E,64.188,trace3
trace292,63°46'19.69512"N,20°03'49.88547"E,64.243,trace3
trace293,63°46'19.69825"N,20°03'49.93904"E,64.233,trace3
trace294,63°46'19.70093"N,20°03'49.99170"E,64.215,trace3
trace295,63°46'19.70426"N,20°03'50.04333"E,64.239,trace3
trace296,63°46'19.70704"N,20°03'50.08515"E,64.235,trace3
trace297,63°46'19.71403"N,20°03'50.13309"E,64.243,trace3
trace298,63°46'19.71890"N,20°03'50.17548"E,64.208,trace3
trace299,63°46'19.72619"N,20°03'50.23599"E,64.239,trace3
trace300,63°46'19.73265"N,20°03'50.29961"E,64.237,trace3
trace301,63°46'19.73615"N,20°03'50.32294"E,64.219,trace3
trace302,63°46'19.73904"N,20°03'50.32610"E,64.218,trace3
trace303,63°46'19.74821"N,20°03'50.33337"E,64.206,trace3
trace304,63°46'19.76100"N,20°03'50.34052"E,64.208,trace3
trace305,63°46'19.77643"N,20°03'50.33663"E,64.213,trace3
trace306,63°46'19.78961"N,20°03'50.33184"E,64.215,trace3
trace307,63°46'19.80224"N,20°03'50.33873"E,64.168,trace3
trace308,63°46'19.81246"N,20°03'50.34930"E,64.189,trace3
trace309,63°46'19.82116"N,20°03'50.35876"E,64.198,trace3
trace310,63°46'19.82793"N,20°03'50.35362"E,64.217,trace3
trace311,63°46'19.83242"N,20°03'50.34463"E,64.194,trace3
trace312,63°46'19.83448"N,20°03'50.35354"E,64.227,trace3
trace313,63°46'19.83524"N,20°03'50.38450"E,64.235,trace3
trace314,63°46'19.83384"N,20°03'50.44114"E,64.184,trace3
trace315,63°46'19.83363"N,20°03'50.50373"E,64.189,trace3
trace316,63°46'19.83326"N,20°03'50.56429"E,64.180,trace3
trace317,63°46'19.83390"N,20°03'50.61236"E,64.218,trace3
trace318,63°46'19.83302"N,20°03'50.65573"E,64.193,trace3
trace319,63°46'19.83198"N,20°03'50.71579"E,64.131,trace3
trace320,63°46'19.83228"N,20°03'50.79289"E,64.117,trace3
trace321,63°46'19.83663"N,20°03'50.86359"E,64.161,trace3
trace322,63°46'19.84152"N,20°03'50.89458"E,64.184,trace3
trace323,63°46'19.85032"N,20°03'50.91886"E,64.183,trace3
trace324,63°46'19.85874"N,20°03'50.94857"E,64.202,trace3
trace325,63°46'19.86657"N,20°03'50.96705"E,64.230,trace3
trace326,63°46'19.87366"N,20°03'50.95113"E,64.198,trace3
trace327,63°46'19.88372"N,20°03'50.94394"E,64.196,trace3
trace328,63°46'19.88915"N,20°03'50.93188"E,64.199,trace3
trace329,63°46'19.89679"N,20°03'50.94992"E,64.230,trace3
trace330,63°46'19.90382"N,20°03'50.94632"E,64.210,trace3
trace331,63°46'19.91101"N,20°03'50.94402"E,64.185,trace3
trace332,63°46'19.91800"N,20°03'50.94283"E,64.175,trace3
trace333,63°46'19.92454"N,20°03'50.94677"E,64.198,trace3
trace334,63°46'19.92966"N,20°03'50.94207"E,64.184,trace3
trace335,63°46'19.93500"N,20°03'50.94551"E,64.189,trace3
trace336,63°46'19.93927"N,20°03'50.94474"E,64.189,trace3
trace337,63°46'19.94234"N,20°03'50.93791"E,64.183,trace3
trace338,63°46'19.94487"N,20°03'50.92762"E,64.193,trace3
trace339,63°46'19.94628"N,20°03'50.91672"E,64.193,trace3
trace340,63°46'19.94801"N,20°03'50.91515"E,64.198,trace3
trace341,63°46'19.94876"N,20°03'50.92063"E,64.189,trace3
trace342,63°46'19.94965"N,20°03'50.90790"E,64.209,trace3
trace343,63°46'19.94991"N,20°03'50.90449"E,64.192,trace3
trace344,63°46'19.95020"N,20°03'50.90696"E,64.184,trace3
trace345,63°46'19.94988"N,20°03'50.89928"E,64.184,trace3
trace346,63°46'19.95063"N,20°03'50.90198"E,64.176,trace3
trace347,63°46'19.95019"N,20°03'50.89682"E,64.186,trace3
trace348,63°46'19.95084"N,20°03'50.89640"E,64.172,trace3
trace349,63°46'19.95116"N,20°03'50.89496"E,64.181,trace3
trace350,63°46'19.95153"N,20°03'50.89938"E,64.172,trace3
trace351,63°46'19.95244"N,20°03'50.91455"E,64.191,trace3
trace352,63°46'19.95261"N,20°03'50.91912"E,64.189,trace3
trace353,63°46'19.95400"N,20°03'50.96129"E,64.209,trace3
trace354,63°46'19.95485"N,20°03'50.99361"E,64.179,trace3
trace355,63°46'19.95554"N,20°03'51.00695"E,64.195,trace3
trace356,63°46'19.95511"N,20°03'50.99082"E,64.176,trace3
trace357,63°46'19.95302"N,20°03'50.95274"E,64.186,trace3
trace358,63°46'19.95205"N,20°03'50.92935"E,64.202,trace3
trace359,63°46'19.95277"N,20°03'50.97435"E,64.196,trace3
trace360,63°46'19.95386"N,20°03'51.04365"E,64.193,trace3
trace361,63°46'19.95430"N,20°03'51.12001"E,64.193,trace3
trace362,63°46'19.95528"N,20°03'51.19830"E,64.191,trace3
trace363,63°46'19.95590"N,20°03'51.28263"E,64.182,trace3
trace364,63°46'19.95626"N,20°03'51.36990"E,64.178,trace3
trace365,63°46'19.95739"N,20°03'51.44834"E,64.185,trace3
trace366,63°46'19.95866"N,20°03'51.52526"E,64.175,trace3
trace367,63°46'19.95987"N,20°03'51.59318"E,64.177,trace3
trace368,63°46'19.96104"N,20°03'51.62853"E,64.197,trace3
trace369,63°46'19.96169"N,20°03'51.63388"E,64.175,trace3
trace370,63°46'19.96214"N,20°03'51.63332"E,64.180,trace3
trace371,63°46'19.96237"N,20°03'51.63301"E,64.177,trace3
trace372,63°46'19.96296"N,20°03'51.63299"E,64.184,trace3
trace373,63°46'19.96270"N,20°03'51.63435"E,64.185,trace3
trace374,63°46'19.96199"N,20°03'51.63520"E,64.187,trace3
trace375,63°46'19.96078"N,20°03'51.62992"E,64.183,trace3
trace376,63°46'19.96004"N,20°03'51.62938"E,64.174,trace3
trace377,63°46'19.96013"N,20°03'51.63012"E,64.175,trace3
trace378,63°46'19.96046"N,20°03'51.62004"E,64.175,trace3
trace379,63°46'19.96085"N,20°03'51.59330"E,64.172,trace3
