"Prey_ID","Pike_ID","Date","Species","encounter_count_high_conf","encounter_count_probable","encounter_count_possible","daily_avg_dist","daily_min_dist"
"F59818","F59898",2022-09-29,"Roach",5,8,5,33.8347917846048,1.81864795089083
"F59818","F59898",2022-09-30,"Roach",0,2,7,36.741397960463,5.18659779050686
"F59818","F59898",2022-10-01,"Roach",0,17,2,39.6619088353127,3.38449266459812
"F59818","F59898",2022-10-02,"Roach",0,14,23,33.0161453787309,3.33179710225567
"F59818","F59898",2022-10-03,"Roach",27,68,88,23.7693875451614,0.578209784905334
"F59818","F59898",2022-10-04,"Roach",0,9,71,25.9397420689065,3.70826199022493
"F59818","F59898",2022-10-05,"Roach",0,9,60,36.5172623591564,3.83769225672861
"F59818","F59898",2022-10-06,"Roach",6,256,329,31.8859690306299,2.0833107821597
"F59818","F59898",2022-10-07,"Roach",50,441,517,17.3535327144346,1.3346096978328
"F59818","F59898",2022-10-08,"Roach",39,166,475,15.0231296254648,1.26404978838498
"F59818","F59898",2022-10-09,"Roach",25,87,178,24.9717731964524,1.09275131657479
"F59818","F59898",2022-10-10,"Roach",25,267,583,20.8676615821159,0.685666675533554
"F59818","F59898",2022-10-11,"Roach",35,1086,221,12.6466583480714,2.18659200303517
"F59818","F59898",2022-10-12,"Roach",228,139,40,22.3228095912012,1.42466190747292
"F59818","F59898",2022-10-13,"Roach",3,123,744,16.1717978769757,2.12532430509106
"F59818","F59898",2022-10-14,"Roach",9,63,234,28.3502981135728,1.05096392639391
"F59818","F59898",2022-10-15,"Roach",31,132,217,28.6537060412706,1.30156938320406
"F59818","F59898",2022-10-16,"Roach",23,132,386,18.5249008065566,1.39657906851785
"F59818","F59898",2022-10-17,"Roach",4,659,659,15.4398499873224,1.05333150057141
"F59818","F59898",2022-10-18,"Roach",4,105,221,23.0566153742895,2.50094280211326
"F59818","F59898",2022-10-19,"Roach",0,38,144,31.4879023110419,3.69508374224582
"F59818","F59898",2022-10-20,"Roach",0,73,236,18.9063411149805,3.07400990928695
"F59818","F59898",2022-10-21,"Roach",5,82,157,17.4893144900751,2.44330141650753
"F59818","F59898",2022-10-22,"Roach",5,8,60,15.7551796058071,2.63251378188037
"F59818","F59898",2022-10-23,"Roach",20,38,51,14.2323977218345,1.93679151653558
"F59818","F59898",2022-10-24,"Roach",0,1,13,17.6224530522773,5.67334326755548
"F59818","F59898",2022-10-25,"Roach",0,0,1,28.3588828704576,8.83693923965849
"F59818","F59898",2022-10-26,"Roach",23,333,132,17.2388610526861,1.42292259998531
"F59818","F59898",2022-10-27,"Roach",1,17,70,20.9089297858648,2.72576312442705
"F59818","F59898",2022-10-28,"Roach",7,34,131,16.8549707840769,2.2436920727384
"F59818","F59898",2022-10-29,"Roach",0,5,40,17.409026402191,5.38528654312348
"F59818","F59898",2022-10-30,"Roach",8,49,21,18.1900066136311,1.23897301754036
"F59820","F59894",2022-09-27,"Roach",90,319,707,14.8084978676257,0.837958901027034
"F59820","F59894",2022-09-28,"Roach",150,403,462,17.1101645984415,1.15510078252191
"F59820","F59894",2022-09-29,"Roach",0,35,68,23.7529104151239,3.47530248602009
"F59820","F59894",2022-09-30,"Roach",61,178,187,19.2480365278096,1.01494544993512
"F59820","F59894",2022-10-01,"Roach",21,107,332,20.1921421350249,1.58622107635911
"F59820","F59894",2022-10-02,"Roach",40,129,289,22.3803361653624,1.38236371754414
"F59820","F59894",2022-10-03,"Roach",0,14,97,18.6845708262488,4.71292368903304
"F59820","F59894",2022-10-04,"Roach",0,43,195,15.5439306919353,3.69056935167141
"F59820","F59894",2022-10-05,"Roach",0,4,37,22.5768384125653,5.58034087246547
"F59820","F59894",2022-10-06,"Roach",2,45,56,18.7835758375453,2.06312494029877
"F59820","F59894",2022-10-07,"Roach",0,49,236,15.4344537655053,3.46837039368041
"F59820","F59894",2022-10-08,"Roach",0,0,59,16.1483442411618,6.29536035583089
"F59820","F59894",2022-10-09,"Roach",0,35,178,18.8639143945326,3.7365430284099
"F59820","F59894",2022-10-10,"Roach",26,110,426,14.2991796798233,1.4843099533297
"F59820","F59894",2022-10-11,"Roach",0,6,42,20.6521250805847,3.20041521718741
"F59820","F59894",2022-10-12,"Roach",10,55,211,17.7213536738043,1.82531554605166
"F59820","F59894",2022-10-13,"Roach",119,151,51,22.5047746910026,0.797616374847118
"F59820","F59894",2022-10-14,"Roach",0,2,20,20.8331315075031,4.40565334616442
"F59820","F59894",2022-10-15,"Roach",0,50,258,18.3298720331207,3.08221457887604
"F59820","F59894",2022-10-16,"Roach",0,4,44,18.0138223529382,5.70981339423779
"F59820","F59894",2022-10-17,"Roach",0,1,4,21.5211034129433,5.83884373156618
"F59820","F59894",2022-10-18,"Roach",0,0,0,37.9963973378462,16.895892168164
"F59820","F59894",2022-10-19,"Roach",0,0,0,17.3358553947489,9.41362050280687
"F59820","F59894",2022-10-20,"Roach",0,7,19,24.3238558145434,5.68364982860772
"F59820","F59894",2022-10-21,"Roach",0,0,0,24.120977122949,14.0933282386809
"F59820","F59894",2022-10-22,"Roach",0,3,36,25.2488343647866,5.8699089271206
"F59820","F59894",2022-10-23,"Roach",0,0,0,29.5384742624886,14.1507061400857
"F59820","F59894",2022-10-24,"Roach",2,20,58,15.3875165304838,2.00952036685696
"F59820","F59894",2022-10-25,"Roach",0,0,0,21.9513881468725,9.34704242456841
"F59820","F59894",2022-10-26,"Roach",0,0,4,18.4221383533018,8.27726698217461
"F59820","F59894",2022-10-27,"Roach",0,0,0,23.2027494556038,14.2561013599151
"F59820","F59894",2022-10-28,"Roach",0,0,0,14.8375113709434,12.1979304391267
"F59820","F59894",2022-10-29,"Roach",0,0,0,19.7371555886408,13.6553074178986
"F59820","F59894",2022-10-30,"Roach",26,94,96,12.1947961370709,1.32977937826915
"F59820","F59895",2022-09-27,"Roach",74,301,232,16.6754519580612,1.53824148236815
"F59820","F59895",2022-09-28,"Roach",3,5,8,25.4446804242554,0.941716467031445
"F59820","F59895",2022-09-29,"Roach",13,72,320,23.9285049870451,1.89101201746081
"F59820","F59895",2022-09-30,"Roach",2,302,486,20.0055754237586,2.35283176359444
"F59820","F59895",2022-10-01,"Roach",14,152,472,16.4048604990852,2.06336212787155
"F59820","F59895",2022-10-02,"Roach",85,344,457,15.9214828509759,1.49364726629608
"F59820","F59895",2022-10-03,"Roach",17,133,327,16.0360863582163,2.12612605192743
"F59820","F59895",2022-10-04,"Roach",14,177,321,17.5920644811675,1.42897490140377
"F59820","F59895",2022-10-05,"Roach",0,4,32,24.2446425427466,4.85703599404718
"F59820","F59895",2022-10-06,"Roach",0,16,52,21.04272931257,4.30371677080288
"F59820","F59895",2022-10-07,"Roach",3,28,54,21.0608732404984,1.97811944643461
"F59820","F59895",2022-10-08,"Roach",2,24,238,21.0963564975869,2.54470105616489
"F59820","F59895",2022-10-09,"Roach",1,77,838,26.5953171110836,2.16969173469836
"F59820","F59895",2022-10-10,"Roach",0,6,28,24.013802132682,4.85251489827662
"F59820","F59895",2022-10-11,"Roach",0,120,243,18.6125849529832,3.09535062778209
"F59820","F59895",2022-10-12,"Roach",32,259,440,19.4308652968502,1.33081538195392
"F59820","F59895",2022-10-13,"Roach",0,6,40,21.8735650245037,5.61491210115388
"F59820","F59895",2022-10-14,"Roach",3,18,124,19.554477272777,2.05714241184918
"F59820","F59895",2022-10-15,"Roach",2,48,249,16.7570328180357,2.7474773500441
"F59820","F59895",2022-10-16,"Roach",2,58,163,17.5687141593942,2.93822195614161
"F59820","F59895",2022-10-17,"Roach",0,3,36,20.625769191789,5.42124924322358
"F59820","F59895",2022-10-18,"Roach",0,0,0,39.162415944739,10.944890635475
"F59820","F59895",2022-10-19,"Roach",0,14,10,22.9698770700255,3.04163497051818
"F59820","F59895",2022-10-20,"Roach",19,62,81,21.3567292109834,2.05946158522536
"F59820","F59895",2022-10-21,"Roach",0,7,18,24.3467121380554,4.03760799582813
"F59820","F59895",2022-10-22,"Roach",0,6,11,26.898592324513,3.13263033623784
"F59820","F59895",2022-10-23,"Roach",0,33,48,29.5550901534279,3.29097824620405
"F59820","F59895",2022-10-24,"Roach",0,28,53,22.2261342889032,3.13101797414934
"F59820","F59895",2022-10-25,"Roach",0,0,0,34.6925605085959,9.16597791787799
"F59820","F59895",2022-10-26,"Roach",0,13,6,22.1300951195804,3.40717273109231
"F59820","F59895",2022-10-27,"Roach",0,0,0,28.9219720243784,11.7813320626148
"F59820","F59895",2022-10-28,"Roach",0,5,3,18.8773986598865,4.20990130959562
"F59820","F59895",2022-10-29,"Roach",0,11,7,22.6945418973178,3.34083855217959
"F59820","F59896",2022-09-27,"Roach",0,134,303,17.8661574225439,3.1015784633912
"F59820","F59896",2022-09-28,"Roach",1,17,212,17.2085896464979,2.73768283166298
"F59820","F59896",2022-09-29,"Roach",35,99,268,18.0135158845938,1.04817192390196
"F59820","F59896",2022-09-30,"Roach",62,192,162,18.0348703720292,1.36317108762985
"F59820","F59896",2022-10-01,"Roach",13,68,252,19.0569767043067,1.65209587897706
"F59820","F59896",2022-10-02,"Roach",130,206,615,16.735289457093,1.20554998527402
"F59820","F59896",2022-10-03,"Roach",103,127,312,19.1795710266924,0.69073918808377
"F59820","F59896",2022-10-04,"Roach",2,121,228,18.6860969536112,2.85747569007116
"F59820","F59896",2022-10-05,"Roach",0,11,29,29.8453653893913,3.99716786811203
"F59820","F59896",2022-10-06,"Roach",9,23,12,22.5288995922902,2.12266909409194
"F59820","F59896",2022-10-07,"Roach",24,77,448,18.0714677527812,0.950150961531667
"F59820","F59896",2022-10-08,"Roach",9,19,98,19.3231961124785,1.14080912468323
"F59820","F59896",2022-10-09,"Roach",33,120,61,21.3217958049938,1.31589849070002
"F59820","F59896",2022-10-10,"Roach",23,150,589,14.1202482773375,1.38263351555034
"F59820","F59896",2022-10-11,"Roach",82,283,392,17.628537998218,0.365360006281531
"F59820","F59896",2022-10-12,"Roach",54,168,239,18.6402538522675,0.721585846895485
"F59820","F59896",2022-10-13,"Roach",98,370,506,15.2867326275153,0.7156010715431
"F59820","F59896",2022-10-14,"Roach",26,192,297,15.5565899862408,0.602757848857871
"F59820","F59896",2022-10-15,"Roach",69,287,446,14.2923687952317,0.750172292629584
"F59820","F59896",2022-10-16,"Roach",94,380,536,11.814056513822,0.417616767894511
"F59820","F59896",2022-10-17,"Roach",8,24,25,18.0315211785479,0.40232374178934
"F59820","F59896",2022-10-18,"Roach",0,0,2,25.4281125026748,7.62404567398473
"F59820","F59896",2022-10-19,"Roach",338,1032,299,10.6894373892513,0.593560781516221
"F59820","F59896",2022-10-20,"Roach",0,17,18,17.7874428775192,4.59444837705846
"F59820","F59896",2022-10-21,"Roach",0,0,0,20.4928847197615,12.3697912273683
"F59820","F59896",2022-10-22,"Roach",0,0,0,20.1799622086002,12.3964122085306
"F59820","F59896",2022-10-23,"Roach",0,0,0,19.6142756554927,12.4040091015247
"F59820","F59896",2022-10-24,"Roach",0,0,0,19.5209911360561,12.4325836983235
"F59820","F59896",2022-10-25,"Roach",0,0,0,20.1405838297115,12.6768825814725
"F59820","F59896",2022-10-26,"Roach",0,0,0,21.2454370545707,14.2538326584252
"F59820","F59896",2022-10-27,"Roach",0,0,0,20.5708467561306,18.6804511410771
"F59820","F59896",2022-10-28,"Roach",0,0,0,15.0786157183071,12.3952165955873
"F59820","F59896",2022-10-29,"Roach",0,4,36,24.4907411146118,5.38488013957469
"F59820","F59896",2022-10-30,"Roach",0,0,0,25.8632777328608,17.9720562796471
"F59820","F59897",2022-09-27,"Roach",0,0,0,27.8316341266405,10.9808213720663
"F59820","F59897",2022-09-28,"Roach",4,12,20,31.3234614020949,1.57530489753318
"F59820","F59897",2022-09-29,"Roach",0,0,17,23.7300232306708,8.14910948160131
"F59820","F59897",2022-09-30,"Roach",0,20,53,20.3885865213442,3.19834764026703
"F59820","F59897",2022-10-01,"Roach",30,80,177,19.1313324084643,0.754373501048776
"F59820","F59897",2022-10-02,"Roach",18,33,171,19.2066780822709,1.68503342593782
"F59820","F59897",2022-10-03,"Roach",0,20,202,17.1477068129598,3.86952893016172
"F59820","F59897",2022-10-04,"Roach",6,135,264,19.4105391790009,2.53187960583552
"F59820","F59897",2022-10-05,"Roach",23,107,120,23.9690973664058,1.45009158946491
"F59820","F59897",2022-10-06,"Roach",0,7,66,19.7264164052322,4.45700256740292
"F59820","F59897",2022-10-07,"Roach",2,83,326,16.4063330978314,1.65043227900005
"F59820","F59897",2022-10-08,"Roach",2,7,39,18.4654102681779,2.87162937324927
"F59820","F59897",2022-10-09,"Roach",0,9,53,30.8669726630262,5.12675927295463
"F59820","F59897",2022-10-10,"Roach",0,10,34,23.7819111421983,5.47398380131154
"F59820","F59897",2022-10-11,"Roach",10,133,159,18.2511847260223,2.18836314507426
"F59820","F59897",2022-10-12,"Roach",10,122,373,17.4033595324843,1.48417990598528
"F59820","F59897",2022-10-13,"Roach",37,234,128,21.2015003125036,1.36722583355303
"F59820","F59897",2022-10-14,"Roach",68,244,151,17.8562282119935,0.697638556312507
"F59820","F59897",2022-10-15,"Roach",88,382,377,24.1348481082318,0.523143065151091
"F59820","F59897",2022-10-16,"Roach",2,66,198,20.4954525333326,2.14270770777389
"F59820","F59897",2022-10-17,"Roach",0,9,32,20.1595989330255,3.33139452931878
"F59820","F59897",2022-10-18,"Roach",22,355,121,21.3643743355497,2.23234584760126
"F59820","F59897",2022-10-19,"Roach",30,95,152,16.344115027902,1.2822067985744
"F59820","F59897",2022-10-20,"Roach",9,2,27,28.5759395439463,1.34429856976289
"F59820","F59897",2022-10-21,"Roach",0,34,39,16.8232889158028,3.04746009916875
"F59820","F59897",2022-10-22,"Roach",10,59,82,16.8597588889884,0.808881513211378
"F59820","F59897",2022-10-23,"Roach",4,51,137,20.4253364415353,2.46528533218954
"F59820","F59897",2022-10-24,"Roach",0,14,16,35.7407540480772,5.037206533149
"F59820","F59897",2022-10-25,"Roach",0,0,0,41.6280630990653,12.3913206738937
"F59820","F59897",2022-10-26,"Roach",0,0,7,20.665660781998,6.97633585777969
"F59820","F59897",2022-10-27,"Roach",0,0,0,27.7697058255144,12.8425063562938
"F59820","F59897",2022-10-28,"Roach",0,0,10,12.4267245656308,6.46789657141757
"F59820","F59897",2022-10-29,"Roach",0,0,0,21.4318637244012,12.8803401911338
"F59820","F59897",2022-10-30,"Roach",9,70,104,18.6860837979597,2.45736056825692
"F59820","F59898",2022-09-27,"Roach",0,10,57,17.710975269345,3.70141239398993
"F59820","F59898",2022-09-28,"Roach",12,34,52,22.2835197957355,1.6771852752153
"F59820","F59898",2022-09-29,"Roach",0,43,38,22.664859095287,3.1624982575208
"F59820","F59898",2022-09-30,"Roach",2,22,27,21.0902103254378,2.38447131269425
"F59820","F59898",2022-10-01,"Roach",2,22,102,22.392446828743,1.5438897961561
"F59820","F59898",2022-10-02,"Roach",39,300,306,19.1794563126887,1.27399618519191
"F59820","F59898",2022-10-03,"Roach",13,61,255,18.5921381202474,1.21624731778178
"F59820","F59898",2022-10-04,"Roach",49,88,208,18.6811505257882,1.25119038545336
"F59820","F59898",2022-10-05,"Roach",11,44,68,23.7869074606117,1.58851297504792
"F59820","F59898",2022-10-06,"Roach",1,14,35,21.2020033750721,2.86298068882389
"F59820","F59898",2022-10-07,"Roach",15,165,967,13.6085837612459,1.81488696211132
"F59820","F59898",2022-10-08,"Roach",35,384,427,11.1024280571221,1.8068090181719
"F59820","F59898",2022-10-09,"Roach",7,352,166,24.2724880592833,1.39894154767334
"F59820","F59898",2022-10-10,"Roach",0,31,680,15.4078777221183,3.52787387635246
"F59820","F59898",2022-10-11,"Roach",20,122,343,14.9469787960438,1.25040914611832
"F59820","F59898",2022-10-12,"Roach",42,45,181,20.7234129827378,0.686365092948796
"F59820","F59898",2022-10-13,"Roach",56,133,439,21.5154803324746,1.10622263939581
"F59820","F59898",2022-10-14,"Roach",43,177,362,20.468032899079,1.86747838461057
"F59820","F59898",2022-10-15,"Roach",36,76,97,30.6534056181107,1.1789390568605
"F59820","F59898",2022-10-16,"Roach",16,103,293,17.865114358337,1.14456827176583
"F59820","F59898",2022-10-17,"Roach",69,397,666,12.4647209802232,0.960638688919647
"F59820","F59898",2022-10-18,"Roach",145,421,331,9.4311766500462,1.51420706851473
"F59820","F59898",2022-10-19,"Roach",17,49,317,22.1478584356554,1.47860788599015
"F59820","F59898",2022-10-20,"Roach",104,243,237,16.1772641700048,1.02131246760772
"F59820","F59898",2022-10-21,"Roach",1,29,52,19.7947548553837,2.90241448286798
"F59820","F59898",2022-10-22,"Roach",1,3,34,20.2044399415566,2.84314263765209
"F59820","F59898",2022-10-23,"Roach",7,129,180,11.6103766693669,2.46952832932668
"F59820","F59898",2022-10-24,"Roach",13,27,9,13.0955004249081,1.77935089661012
"F59820","F59898",2022-10-25,"Roach",0,0,0,16.3330097538418,11.0471785070415
"F59820","F59898",2022-10-26,"Roach",2,5,12,17.8821261878872,2.58638028608289
"F59820","F59898",2022-10-27,"Roach",0,2,13,11.9173547431898,5.22894499111079
"F59820","F59898",2022-10-28,"Roach",2,13,8,18.5082350523774,1.98646377595513
"F59820","F59898",2022-10-29,"Roach",2,9,56,24.6025238287365,2.43924071888686
"F59820","F59898",2022-10-30,"Roach",5,30,77,11.5493468557838,2.30601638409
"F59821","F59894",2022-09-27,"Roach",74,337,605,17.5114940543349,0.985685816222144
"F59821","F59894",2022-09-28,"Roach",31,237,427,19.113321438556,1.21602078369714
"F59821","F59894",2022-09-29,"Roach",7,63,77,25.1410606331516,1.99147715194602
"F59821","F59894",2022-09-30,"Roach",17,129,185,21.1723509132003,1.52948504144165
"F59821","F59894",2022-10-01,"Roach",39,223,286,20.4839276427355,0.703862503037626
"F59821","F59894",2022-10-02,"Roach",12,59,301,20.27893587652,1.59788283654381
"F59821","F59894",2022-10-03,"Roach",2,32,116,19.1017911166821,1.55134059497768
"F59821","F59894",2022-10-04,"Roach",7,18,39,19.9931786373116,1.81938473565445
"F59821","F59894",2022-10-05,"Roach",0,4,39,20.0350405615754,5.27030620868362
"F59821","F59894",2022-10-06,"Roach",6,54,127,20.7845612864986,1.59946296804059
"F59821","F59894",2022-10-07,"Roach",0,12,150,19.4103538532379,4.63239588675909
"F59821","F59894",2022-10-08,"Roach",0,0,0,22.0682794887074,13.4867841800885
"F59821","F59894",2022-10-09,"Roach",0,2,24,18.8257429301535,5.03290830423243
"F59821","F59894",2022-10-10,"Roach",10,76,150,20.8354997424876,2.04409043838887
"F59821","F59894",2022-10-11,"Roach",0,23,82,23.8829316385741,4.36448412721203
"F59821","F59894",2022-10-12,"Roach",2,32,77,18.683246477494,2.15803544565433
"F59821","F59894",2022-10-13,"Roach",18,89,81,28.7350221181285,2.04804593717191
"F59821","F59894",2022-10-14,"Roach",0,25,313,20.0935257726045,4.14245401630548
"F59821","F59894",2022-10-15,"Roach",0,23,372,15.9282528893729,3.09942138774039
"F59821","F59894",2022-10-16,"Roach",0,45,165,14.1778647276495,4.30272715529613
"F59821","F59894",2022-10-17,"Roach",3,44,296,14.0943392949948,2.48690500350505
"F59821","F59894",2022-10-18,"Roach",13,47,121,16.1197846044187,1.94502187714822
"F59821","F59894",2022-10-19,"Roach",0,0,63,16.5251622548686,6.93793091766903
"F59821","F59894",2022-10-20,"Roach",0,0,29,16.0236654859971,6.23597361862275
"F59821","F59894",2022-10-21,"Roach",0,5,0,17.8560685198816,3.23399209847518
"F59821","F59894",2022-10-22,"Roach",0,0,5,21.0847965773339,6.94754830093448
"F59821","F59894",2022-10-23,"Roach",0,0,0,19.794447628296,10.3466738859725
"F59821","F59894",2022-10-24,"Roach",0,6,49,13.2864828862939,4.19171386035496
"F59821","F59894",2022-10-25,"Roach",0,0,1,16.17783481942,8.7576971014053
"F59821","F59894",2022-10-26,"Roach",0,0,15,18.9644874218293,8.07992518233225
"F59821","F59894",2022-10-27,"Roach",0,0,0,20.4496891761691,11.9839524620815
"F59821","F59894",2022-10-28,"Roach",0,1,10,16.1963464869886,5.3745620328702
"F59821","F59894",2022-10-29,"Roach",0,0,6,25.0717692338762,6.19221419973201
"F59821","F59894",2022-10-30,"Roach",4,11,53,15.219041296754,1.18746956076563
"F59821","F59895",2022-09-27,"Roach",159,645,900,12.5491890118574,0.86361764475321
"F59821","F59895",2022-09-28,"Roach",4,10,16,29.1359148680341,1.25289798688242
"F59821","F59895",2022-09-29,"Roach",13,273,260,26.9980123733119,1.58598087327466
"F59821","F59895",2022-09-30,"Roach",2,111,507,21.3102948424605,1.23206010060158
"F59821","F59895",2022-10-01,"Roach",54,201,254,19.9317959914766,0.833448416163969
"F59821","F59895",2022-10-02,"Roach",16,100,277,18.7223288521824,1.49598876409698
"F59821","F59895",2022-10-03,"Roach",2,183,323,17.6028902889487,2.72678704595189
"F59821","F59895",2022-10-04,"Roach",52,150,467,17.1311786905404,1.57954465703646
"F59821","F59895",2022-10-05,"Roach",0,14,57,22.2283858901298,3.64291984162789
"F59821","F59895",2022-10-06,"Roach",17,169,223,21.6965068598839,1.60893773036332
"F59821","F59895",2022-10-07,"Roach",26,146,168,19.9497681985911,2.41540656795499
"F59821","F59895",2022-10-08,"Roach",21,65,111,25.3464064404085,0.957734301540515
"F59821","F59895",2022-10-09,"Roach",0,22,146,25.2705814329125,4.56073322384859
"F59821","F59895",2022-10-10,"Roach",6,28,121,25.0480597134765,2.41895301478793
"F59821","F59895",2022-10-11,"Roach",0,91,367,17.211060738606,3.29452218670145
"F59821","F59895",2022-10-12,"Roach",10,100,175,19.6186537587462,0.821713852346113
"F59821","F59895",2022-10-13,"Roach",0,15,171,17.8300643968035,4.50883808706264
"F59821","F59895",2022-10-14,"Roach",6,16,92,19.284389281589,1.09180530719335
"F59821","F59895",2022-10-15,"Roach",2,638,329,13.8944299517542,1.96397199529023
"F59821","F59895",2022-10-16,"Roach",4,85,319,16.9863278843728,1.24533188308298
"F59821","F59895",2022-10-17,"Roach",1,122,318,18.4414233823736,2.09367481905569
"F59821","F59895",2022-10-18,"Roach",0,17,88,17.9508742329158,3.66420647637083
"F59821","F59895",2022-10-19,"Roach",0,26,166,17.5588359045635,4.21220033629653
